county_name,state_code,county_state,zcta5,county_fips,risk_level_county,mean_vaccination_rate_county,risk_level_zcta,mean_vaccination_rate_zips,cases
Nemaha,NE,"Nemaha County, NE",68437,31127,Medium Risk (70–79% vaccinated),76.56,Uninhabited,NA,1
Nemaha,NE,"Nemaha County, NE",68305,31127,Medium Risk (70–79% vaccinated),76.56,Higher Risk (60–69% vaccinated),69.29,1
Nemaha,NE,"Nemaha County, NE",68376,31127,Medium Risk (70–79% vaccinated),76.56,Medium Risk (70–79% vaccinated),73.51,1
Nemaha,NE,"Nemaha County, NE",68378,31127,Medium Risk (70–79% vaccinated),76.56,Medium Risk (70–79% vaccinated),70.14,1
Nemaha,NE,"Nemaha County, NE",68442,31127,Medium Risk (70–79% vaccinated),76.56,Very High Risk (<60% vaccinated),59.97,1
Nemaha,NE,"Nemaha County, NE",68447,31127,Medium Risk (70–79% vaccinated),76.56,Higher Risk (60–69% vaccinated),66.79,1
Nemaha,NE,"Nemaha County, NE",68320,31127,Medium Risk (70–79% vaccinated),76.56,Very High Risk (<60% vaccinated),50.27,1
Nemaha,NE,"Nemaha County, NE",68421,31127,Medium Risk (70–79% vaccinated),76.56,Medium Risk (70–79% vaccinated),73.79,1
Nuckolls,NE,"Nuckolls County, NE",68943,31129,Medium Risk (70–79% vaccinated),73.31,Higher Risk (60–69% vaccinated),63.33,1
Nuckolls,NE,"Nuckolls County, NE",68957,31129,Medium Risk (70–79% vaccinated),73.31,Lowest Risk (85%+),91.88,1
Nuckolls,NE,"Nuckolls County, NE",68934,31129,Medium Risk (70–79% vaccinated),73.31,Uninhabited,NA,1
Nuckolls,NE,"Nuckolls County, NE",68335,31129,Medium Risk (70–79% vaccinated),73.31,Lower Risk (80–84% vaccinated),81.32,1
Nuckolls,NE,"Nuckolls County, NE",68978,31129,Medium Risk (70–79% vaccinated),73.31,Higher Risk (60–69% vaccinated),64.16,1
Nuckolls,NE,"Nuckolls County, NE",68964,31129,Medium Risk (70–79% vaccinated),73.31,Lowest Risk (85%+),92.04,1
Nuckolls,NE,"Nuckolls County, NE",68942,31129,Medium Risk (70–79% vaccinated),73.31,Higher Risk (60–69% vaccinated),65.22,1
Nuckolls,NE,"Nuckolls County, NE",68935,31129,Medium Risk (70–79% vaccinated),73.31,Lower Risk (80–84% vaccinated),83.01,1
Nuckolls,NE,"Nuckolls County, NE",68974,31129,Medium Risk (70–79% vaccinated),73.31,Very High Risk (<60% vaccinated),47.3,1
Nuckolls,NE,"Nuckolls County, NE",68961,31129,Medium Risk (70–79% vaccinated),73.31,Medium Risk (70–79% vaccinated),75.66,1
Otoe,NE,"Otoe County, NE",68379,31131,Medium Risk (70–79% vaccinated),77.32,Medium Risk (70–79% vaccinated),74.46,1
Otoe,NE,"Otoe County, NE",68382,31131,Medium Risk (70–79% vaccinated),77.32,Uninhabited,NA,1
Otoe,NE,"Otoe County, NE",68417,31131,Medium Risk (70–79% vaccinated),77.32,Lowest Risk (85%+),85.37,1
Otoe,NE,"Otoe County, NE",68448,31131,Medium Risk (70–79% vaccinated),77.32,Higher Risk (60–69% vaccinated),62.96,1
Otoe,NE,"Otoe County, NE",68443,31131,Medium Risk (70–79% vaccinated),77.32,Lower Risk (80–84% vaccinated),81.71,1
Otoe,NE,"Otoe County, NE",68455,31131,Medium Risk (70–79% vaccinated),77.32,Medium Risk (70–79% vaccinated),71.04,1
Otoe,NE,"Otoe County, NE",68346,31131,Medium Risk (70–79% vaccinated),77.32,Lowest Risk (85%+),92.89,1
Otoe,NE,"Otoe County, NE",68317,31131,Medium Risk (70–79% vaccinated),77.32,Higher Risk (60–69% vaccinated),62.74,1
Otoe,NE,"Otoe County, NE",68324,31131,Medium Risk (70–79% vaccinated),77.32,Uninhabited,NA,1
Otoe,NE,"Otoe County, NE",68344,31131,Medium Risk (70–79% vaccinated),77.32,Medium Risk (70–79% vaccinated),72.83,1
Otoe,NE,"Otoe County, NE",68410,31131,Medium Risk (70–79% vaccinated),77.32,Higher Risk (60–69% vaccinated),66.42,1
Otoe,NE,"Otoe County, NE",68454,31131,Medium Risk (70–79% vaccinated),77.32,Higher Risk (60–69% vaccinated),65.4,1
Otoe,NE,"Otoe County, NE",68329,31131,Medium Risk (70–79% vaccinated),77.32,Higher Risk (60–69% vaccinated),62.45,1
Otoe,NE,"Otoe County, NE",68413,31131,Medium Risk (70–79% vaccinated),77.32,Lower Risk (80–84% vaccinated),81.63,1
Otoe,NE,"Otoe County, NE",68418,31131,Medium Risk (70–79% vaccinated),77.32,Higher Risk (60–69% vaccinated),65.91,1
Otoe,NE,"Otoe County, NE",68446,31131,Medium Risk (70–79% vaccinated),77.32,Lower Risk (80–84% vaccinated),82.72,1
Otoe,NE,"Otoe County, NE",68307,31131,Medium Risk (70–79% vaccinated),77.32,Medium Risk (70–79% vaccinated),75.83,1
Otoe,NE,"Otoe County, NE",68301,31131,Medium Risk (70–79% vaccinated),77.32,Medium Risk (70–79% vaccinated),72.41,1
Otoe,NE,"Otoe County, NE",68421,31131,Medium Risk (70–79% vaccinated),77.32,Medium Risk (70–79% vaccinated),73.79,1
Otoe,NE,"Otoe County, NE",68347,31131,Medium Risk (70–79% vaccinated),77.32,Medium Risk (70–79% vaccinated),75.63,1
Pawnee,NE,"Pawnee County, NE",68380,31133,Lower Risk (80–84% vaccinated),80.28,Lowest Risk (85%+),98.15,1
Pawnee,NE,"Pawnee County, NE",68323,31133,Lower Risk (80–84% vaccinated),80.28,Medium Risk (70–79% vaccinated),72.49,1
Pawnee,NE,"Pawnee County, NE",68420,31133,Lower Risk (80–84% vaccinated),80.28,Higher Risk (60–69% vaccinated),68.88,1
Pawnee,NE,"Pawnee County, NE",68348,31133,Lower Risk (80–84% vaccinated),80.28,Medium Risk (70–79% vaccinated),76.09,1
Pawnee,NE,"Pawnee County, NE",68458,31133,Lower Risk (80–84% vaccinated),80.28,Medium Risk (70–79% vaccinated),79.4,1
Pawnee,NE,"Pawnee County, NE",68345,31133,Lower Risk (80–84% vaccinated),80.28,Higher Risk (60–69% vaccinated),61.36,1
Pawnee,NE,"Pawnee County, NE",68376,31133,Lower Risk (80–84% vaccinated),80.28,Medium Risk (70–79% vaccinated),73.51,1
Pawnee,NE,"Pawnee County, NE",68381,31133,Lower Risk (80–84% vaccinated),80.28,Lowest Risk (85%+),93.7,1
Pawnee,NE,"Pawnee County, NE",68447,31133,Lower Risk (80–84% vaccinated),80.28,Higher Risk (60–69% vaccinated),66.79,1
Pawnee,NE,"Pawnee County, NE",66541,31133,Lower Risk (80–84% vaccinated),80.28,Higher Risk (60–69% vaccinated),62.55,1
Pawnee,NE,"Pawnee County, NE",68441,31133,Lower Risk (80–84% vaccinated),80.28,Lower Risk (80–84% vaccinated),81.63,1
Perkins,NE,"Perkins County, NE",69134,31135,Higher Risk (60–69% vaccinated),69.65,Very High Risk (<60% vaccinated),55.26,1
Perkins,NE,"Perkins County, NE",69169,31135,Higher Risk (60–69% vaccinated),69.65,Very High Risk (<60% vaccinated),44.99,1
Perkins,NE,"Perkins County, NE",69033,31135,Higher Risk (60–69% vaccinated),69.65,Higher Risk (60–69% vaccinated),63.7,1
Perkins,NE,"Perkins County, NE",69140,31135,Higher Risk (60–69% vaccinated),69.65,Very High Risk (<60% vaccinated),57.63,1
Perkins,NE,"Perkins County, NE",69168,31135,Higher Risk (60–69% vaccinated),69.65,Very High Risk (<60% vaccinated),50.56,1
Perkins,NE,"Perkins County, NE",69155,31135,Higher Risk (60–69% vaccinated),69.65,Medium Risk (70–79% vaccinated),75.67,1
Perkins,NE,"Perkins County, NE",69150,31135,Higher Risk (60–69% vaccinated),69.65,Very High Risk (<60% vaccinated),48.99,1
Perkins,NE,"Perkins County, NE",69127,31135,Higher Risk (60–69% vaccinated),69.65,Higher Risk (60–69% vaccinated),67.74,1
Perkins,NE,"Perkins County, NE",69153,31135,Higher Risk (60–69% vaccinated),69.65,Higher Risk (60–69% vaccinated),67.85,1
Perkins,NE,"Perkins County, NE",69122,31135,Higher Risk (60–69% vaccinated),69.65,Medium Risk (70–79% vaccinated),79.94,1
Phelps,NE,"Phelps County, NE",68982,31137,Medium Risk (70–79% vaccinated),71.35,Medium Risk (70–79% vaccinated),74.41,1
Phelps,NE,"Phelps County, NE",68923,31137,Medium Risk (70–79% vaccinated),71.35,Higher Risk (60–69% vaccinated),68.43,1
Phelps,NE,"Phelps County, NE",68940,31137,Medium Risk (70–79% vaccinated),71.35,Very High Risk (<60% vaccinated),50.23,1
Phelps,NE,"Phelps County, NE",68958,31137,Medium Risk (70–79% vaccinated),71.35,Higher Risk (60–69% vaccinated),64.51,1
Phelps,NE,"Phelps County, NE",68927,31137,Medium Risk (70–79% vaccinated),71.35,Medium Risk (70–79% vaccinated),78.57,1
Phelps,NE,"Phelps County, NE",68845,31137,Medium Risk (70–79% vaccinated),71.35,Medium Risk (70–79% vaccinated),74.54,1
Phelps,NE,"Phelps County, NE",68949,31137,Medium Risk (70–79% vaccinated),71.35,Higher Risk (60–69% vaccinated),66.38,1
Phelps,NE,"Phelps County, NE",68924,31137,Medium Risk (70–79% vaccinated),71.35,Very High Risk (<60% vaccinated),34.16,1
Phelps,NE,"Phelps County, NE",68836,31137,Medium Risk (70–79% vaccinated),71.35,Medium Risk (70–79% vaccinated),78.78,1
Phelps,NE,"Phelps County, NE",68863,31137,Medium Risk (70–79% vaccinated),71.35,Higher Risk (60–69% vaccinated),60.96,1
Pierce,NE,"Pierce County, NE",68747,31139,Medium Risk (70–79% vaccinated),78.81,Very High Risk (<60% vaccinated),25.44,1
Pierce,NE,"Pierce County, NE",68781,31139,Medium Risk (70–79% vaccinated),78.81,Higher Risk (60–69% vaccinated),64.52,1
Pierce,NE,"Pierce County, NE",68752,31139,Medium Risk (70–79% vaccinated),78.81,Higher Risk (60–69% vaccinated),66.98,1
Pierce,NE,"Pierce County, NE",68765,31139,Medium Risk (70–79% vaccinated),78.81,Medium Risk (70–79% vaccinated),71.33,1
Pierce,NE,"Pierce County, NE",68786,31139,Medium Risk (70–79% vaccinated),78.81,Very High Risk (<60% vaccinated),54.4,1
Pierce,NE,"Pierce County, NE",68769,31139,Medium Risk (70–79% vaccinated),78.81,Higher Risk (60–69% vaccinated),61.43,1
Pierce,NE,"Pierce County, NE",68771,31139,Medium Risk (70–79% vaccinated),78.81,Medium Risk (70–79% vaccinated),74.38,1
Pierce,NE,"Pierce County, NE",68701,31139,Medium Risk (70–79% vaccinated),78.81,Medium Risk (70–79% vaccinated),71.74,1
Pierce,NE,"Pierce County, NE",68767,31139,Medium Risk (70–79% vaccinated),78.81,Higher Risk (60–69% vaccinated),69.42,1
Platte,NE,"Platte County, NE",68601,31141,Higher Risk (60–69% vaccinated),67.82,Higher Risk (60–69% vaccinated),68.48,1
Platte,NE,"Platte County, NE",68634,31141,Higher Risk (60–69% vaccinated),67.82,Very High Risk (<60% vaccinated),54.02,1
Platte,NE,"Platte County, NE",68758,31141,Higher Risk (60–69% vaccinated),67.82,Medium Risk (70–79% vaccinated),76.71,1
Platte,NE,"Platte County, NE",68644,31141,Higher Risk (60–69% vaccinated),67.82,Higher Risk (60–69% vaccinated),69.79,1
Platte,NE,"Platte County, NE",68640,31141,Higher Risk (60–69% vaccinated),67.82,Lower Risk (80–84% vaccinated),80.36,1
Platte,NE,"Platte County, NE",68631,31141,Higher Risk (60–69% vaccinated),67.82,Very High Risk (<60% vaccinated),54.37,1
Platte,NE,"Platte County, NE",68643,31141,Higher Risk (60–69% vaccinated),67.82,Higher Risk (60–69% vaccinated),60.07,1
Platte,NE,"Platte County, NE",68647,31141,Higher Risk (60–69% vaccinated),67.82,Very High Risk (<60% vaccinated),58.17,1
Platte,NE,"Platte County, NE",68660,31141,Higher Risk (60–69% vaccinated),67.82,Medium Risk (70–79% vaccinated),75.45,1
Platte,NE,"Platte County, NE",68653,31141,Higher Risk (60–69% vaccinated),67.82,Higher Risk (60–69% vaccinated),60.92,1
Platte,NE,"Platte County, NE",68642,31141,Higher Risk (60–69% vaccinated),67.82,Higher Risk (60–69% vaccinated),61.51,1
Polk,NE,"Polk County, NE",68601,31143,Medium Risk (70–79% vaccinated),71.64,Higher Risk (60–69% vaccinated),68.48,1
Polk,NE,"Polk County, NE",68658,31143,Medium Risk (70–79% vaccinated),71.64,Very High Risk (<60% vaccinated),50.55,1
Polk,NE,"Polk County, NE",68666,31143,Medium Risk (70–79% vaccinated),71.64,Higher Risk (60–69% vaccinated),63.89,1
Polk,NE,"Polk County, NE",68654,31143,Medium Risk (70–79% vaccinated),71.64,Lower Risk (80–84% vaccinated),80.97,1
Polk,NE,"Polk County, NE",68316,31143,Medium Risk (70–79% vaccinated),71.64,Very High Risk (<60% vaccinated),54.31,1
Polk,NE,"Polk County, NE",68663,31143,Medium Risk (70–79% vaccinated),71.64,Very High Risk (<60% vaccinated),48.52,1
Polk,NE,"Polk County, NE",68651,31143,Medium Risk (70–79% vaccinated),71.64,Higher Risk (60–69% vaccinated),63.66,1
Polk,NE,"Polk County, NE",68662,31143,Medium Risk (70–79% vaccinated),71.64,Medium Risk (70–79% vaccinated),73.25,1
Polk,NE,"Polk County, NE",68367,31143,Medium Risk (70–79% vaccinated),71.64,Lower Risk (80–84% vaccinated),80.59,1
Polk,NE,"Polk County, NE",68628,31143,Medium Risk (70–79% vaccinated),71.64,Medium Risk (70–79% vaccinated),72.48,1
Red Willow,NE,"Red Willow County, NE",69022,31145,Higher Risk (60–69% vaccinated),67.08,Medium Risk (70–79% vaccinated),76.71,1
Red Willow,NE,"Red Willow County, NE",69036,31145,Higher Risk (60–69% vaccinated),67.08,Uninhabited,NA,1
Red Willow,NE,"Red Willow County, NE",69020,31145,Higher Risk (60–69% vaccinated),67.08,Very High Risk (<60% vaccinated),25.45,1
Red Willow,NE,"Red Willow County, NE",69046,31145,Higher Risk (60–69% vaccinated),67.08,Very High Risk (<60% vaccinated),45.69,1
Red Willow,NE,"Red Willow County, NE",69024,31145,Higher Risk (60–69% vaccinated),67.08,Very High Risk (<60% vaccinated),52.89,1
Red Willow,NE,"Red Willow County, NE",69026,31145,Higher Risk (60–69% vaccinated),67.08,Medium Risk (70–79% vaccinated),72.8,1
Red Willow,NE,"Red Willow County, NE",69001,31145,Higher Risk (60–69% vaccinated),67.08,Higher Risk (60–69% vaccinated),68.26,1
Red Willow,NE,"Red Willow County, NE",69034,31145,Higher Risk (60–69% vaccinated),67.08,Medium Risk (70–79% vaccinated),73.47,1
Richardson,NE,"Richardson County, NE",68337,31147,Medium Risk (70–79% vaccinated),77.03,Higher Risk (60–69% vaccinated),68.78,1
Richardson,NE,"Richardson County, NE",68433,31147,Medium Risk (70–79% vaccinated),77.03,Uninhabited,NA,1
Richardson,NE,"Richardson County, NE",68431,31147,Medium Risk (70–79% vaccinated),77.03,Lower Risk (80–84% vaccinated),82.85,1
Richardson,NE,"Richardson County, NE",68355,31147,Medium Risk (70–79% vaccinated),77.03,Higher Risk (60–69% vaccinated),69.69,1
Richardson,NE,"Richardson County, NE",68345,31147,Medium Risk (70–79% vaccinated),77.03,Higher Risk (60–69% vaccinated),61.36,1
Richardson,NE,"Richardson County, NE",68437,31147,Medium Risk (70–79% vaccinated),77.03,Uninhabited,NA,1
Richardson,NE,"Richardson County, NE",68376,31147,Medium Risk (70–79% vaccinated),77.03,Medium Risk (70–79% vaccinated),73.51,1
Richardson,NE,"Richardson County, NE",68442,31147,Medium Risk (70–79% vaccinated),77.03,Very High Risk (<60% vaccinated),59.97,1
