Zip Code,Municipality,State,Est. Mean Vaccination Rate,Measles Risk Level,Measles Cases per State
17020,Duncannon,PA,77.67,Medium Risk (70–79%),16
17841,Mc Clure,PA,70.09,Medium Risk (70–79%),16
04250,Lisbon,ME,72.77,Medium Risk (70–79%),0
95120,San Jose,CA,75.78,Medium Risk (70–79%),25
92307,Apple Valley,CA,73.64,Medium Risk (70–79%),25
38833,Burnsville,MS,73.6,Medium Risk (70–79%),0
39656,Oak Vale,MS,73.8,Medium Risk (70–79%),0
95236,Linden,CA,65.81,High Risk (60–69%),25
90755,Signal Hill,CA,71.96,Medium Risk (70–79%),25
24931,Crawley,WV,76.14,Medium Risk (70–79%),0
04076,Shapleigh,ME,72.23,Medium Risk (70–79%),0
04009,Bridgton,ME,73.26,Medium Risk (70–79%),0
04061,North Waterboro,ME,76.46,Medium Risk (70–79%),0
04092,Westbrook,ME,78.56,Medium Risk (70–79%),0
94043,Mountain View,CA,74.72,Medium Risk (70–79%),25
92801,Anaheim,CA,64.93,High Risk (60–69%),25
92804,Anaheim,CA,60.46,High Risk (60–69%),25
38650,Myrtle,MS,68.39,High Risk (60–69%),0
72635,Gassville,AR,69.66,High Risk (60–69%),8
72675,Saint Joe,AR,73.23,Medium Risk (70–79%),8
24831,Elkhorn,WV,62.93,High Risk (60–69%),0
24831,Eckman,WV,62.93,High Risk (60–69%),0
25606,NA,NA,71.48,Medium Risk (70–79%),15
25969,Jumping Branch,WV,80.4,Low Risk (80–84%),0
87043,Placitas,NM,67,High Risk (60–69%),100
16420,Grand Valley,PA,77.3,Medium Risk (70–79%),16
18929,Jamison,PA,74.53,Medium Risk (70–79%),16
91791,West Covina,CA,67.71,High Risk (60–69%),25
95758,Elk Grove,CA,72.98,Medium Risk (70–79%),25
94568,Dublin,CA,68.9,High Risk (60–69%),25
94086,Sunnyvale,CA,72.45,Medium Risk (70–79%),25
72662,Omaha,AR,62.49,High Risk (60–69%),8
72758,Rogers,AR,76.97,Medium Risk (70–79%),8
25644,NA,NA,78.1,Medium Risk (70–79%),15
25107,Hernshaw,WV,67.99,High Risk (60–69%),0
04043,Kennebunk,ME,78.2,Medium Risk (70–79%),0
04667,Perry,ME,70.59,Medium Risk (70–79%),0
04292,Sumner,ME,73.53,Medium Risk (70–79%),0
04263,Leeds,ME,73.28,Medium Risk (70–79%),0
90027,Los Angeles,CA,83,Low Risk (80–84%),25
11793,Wantagh,NY,89.18,Lowest Risk (85%+),26
94404,San Mateo,CA,74.79,Medium Risk (70–79%),25
72435,Knobel,AR,65.06,High Risk (60–69%),8
72421,Cash,AR,67.42,High Risk (60–69%),8
72821,Alix,AR,69.86,High Risk (60–69%),8
72821,Altus,AR,69.86,High Risk (60–69%),8
24915,Arbovale,WV,80.47,Low Risk (80–84%),0
03743,Claremont,NH,69.24,High Risk (60–69%),0
03835,Farmington,NH,67.82,High Risk (60–69%),0
08105,Camden,NJ,54.54,Very High Risk (<60%),11
07023,Fanwood,NJ,86.01,Lowest Risk (85%+),11
11518,East Rockaway,NY,87.31,Lowest Risk (85%+),26
11765,Mill Neck,NY,87.06,Lowest Risk (85%+),26
88101,Clovis,NM,64.72,High Risk (60–69%),100
88101,Saint Vrain,NM,64.72,High Risk (60–69%),100
92223,Beaumont,CA,67.9,High Risk (60–69%),25
12095,Johnstown,NY,73.72,Medium Risk (70–79%),26
73938,Forgan,OK,65.28,High Risk (60–69%),17
74053,Oologah,OK,66.04,High Risk (60–69%),17
03853,Mirror Lake,NH,67.73,High Risk (60–69%),0
03045,Goffstown,NH,73.96,Medium Risk (70–79%),0
68652,Petersburg,NE,61.97,High Risk (60–69%),5
68405,Milford,NE,70.83,Medium Risk (70–79%),5
68344,Douglas,NE,72.83,Medium Risk (70–79%),5
78633,Georgetown,TX,69.37,High Risk (60–69%),803
75211,Dallas,TX,57.05,Very High Risk (<60%),803
77039,Houston,TX,49.93,Very High Risk (<60%),803
76134,Fort Worth,TX,67.01,High Risk (60–69%),803
95540,Fortuna,CA,54.51,Very High Risk (<60%),25
93274,Tulare,CA,63.08,High Risk (60–69%),25
91768,Pomona,CA,65.83,High Risk (60–69%),25
73501,Lawton,OK,56.05,Very High Risk (<60%),17
73160,Oklahoma City,OK,71.09,Medium Risk (70–79%),17
73150,Oklahoma City,OK,64.22,High Risk (60–69%),17
68410,Nebraska City,NE,66.42,High Risk (60–69%),5
68866,Pleasanton,NE,67.91,High Risk (60–69%),5
69162,Sidney,NE,76.24,Medium Risk (70–79%),5
75214,Dallas,TX,78.06,Medium Risk (70–79%),803
76543,Killeen,TX,62.25,High Risk (60–69%),803
79764,Odessa,TX,57.32,Very High Risk (<60%),803
93662,Selma,CA,65.68,High Risk (60–69%),25
93030,Oxnard,CA,61.84,High Risk (60–69%),25
13501,Utica,NY,58.5,Very High Risk (<60%),26
73038,Fort Cobb,OK,69.86,High Risk (60–69%),17
74567,Snow,OK,73.25,Medium Risk (70–79%),17
74951,NA,NA,75.81,Medium Risk (70–79%),15
74431,NA,NA,81.96,Low Risk (80–84%),15
68352,Fairbury,NE,67.09,High Risk (60–69%),5
68930,Blue Hill,NE,70.22,Medium Risk (70–79%),5
75491,Whitewright,TX,62.7,High Risk (60–69%),803
77060,Houston,TX,55.77,Very High Risk (<60%),803
95991,Yuba City,CA,66.71,High Risk (60–69%),25
91505,Burbank,CA,86.03,Lowest Risk (85%+),25
90004,Los Angeles,CA,76.97,Medium Risk (70–79%),25
73074,Paoli,OK,76.63,Medium Risk (70–79%),17
21545,Mount Savage,MD,81.24,Low Risk (80–84%),3
70360,Houma,LA,67.76,High Risk (60–69%),3
68743,Jackson,NE,56.8,Very High Risk (<60%),5
68856,Merna,NE,53.77,Very High Risk (<60%),5
68759,Newport,NE,75.9,Medium Risk (70–79%),5
68458,Virginia,NE,79.4,Medium Risk (70–79%),5
68403,Manley,NE,72.03,Medium Risk (70–79%),5
78520,Brownsville,TX,48.14,Very High Risk (<60%),803
78263,San Antonio,TX,61.88,High Risk (60–69%),803
76021,Bedford,TX,75.2,Medium Risk (70–79%),803
64788,Urich,MO,74.09,Medium Risk (70–79%),6
64014,Blue Springs,MO,83.89,Low Risk (80–84%),6
11103,Astoria,NY,76.9,Medium Risk (70–79%),26
94589,Vallejo,CA,61.93,High Risk (60–69%),25
70737,Gonzales,LA,66.53,High Risk (60–69%),3
70118,New Orleans,LA,72.76,Medium Risk (70–79%),3
71327,Cottonport,LA,59.16,Very High Risk (<60%),3
70062,Kenner,LA,58.82,Very High Risk (<60%),3
76311,Sheppard AFB,TX,86.97,Lowest Risk (85%+),803
75435,Deport,TX,75.27,Medium Risk (70–79%),803
85304,Glendale,AZ,74.07,Medium Risk (70–79%),205
85258,Scottsdale,AZ,80.77,Low Risk (80–84%),205
75052,Grand Prairie,TX,63.97,High Risk (60–69%),803
77520,Baytown,TX,57.46,Very High Risk (<60%),803
77025,Houston,TX,74.29,Medium Risk (70–79%),803
55063,Rock Creek,MN,76.08,Medium Risk (70–79%),26
55063,Pine City,MN,76.08,Medium Risk (70–79%),26
56168,Rushmore,MN,43.83,Very High Risk (<60%),26
55068,Rosemount,MN,83.09,Low Risk (80–84%),26
32034,Fernandina Beach,FL,72.4,Medium Risk (70–79%),7
32827,Orlando,FL,62.79,High Risk (60–69%),7
37331,Etowah,TN,73.03,Medium Risk (70–79%),8
37421,Chattanooga,TN,72.36,Medium Risk (70–79%),8
38117,Memphis,TN,82.14,Low Risk (80–84%),8
54155,Oneida,WI,65.37,High Risk (60–69%),36
53405,Racine,WI,64.16,High Risk (60–69%),36
56453,Hewitt,MN,77.99,Medium Risk (70–79%),26
56588,Vining,MN,65,High Risk (60–69%),26
56176,Trimont,MN,68.76,High Risk (60–69%),26
32839,Orlando,FL,49.44,Very High Risk (<60%),7
32408,Panama City,FL,55.62,Very High Risk (<60%),7
46750,Huntington,IN,72.4,Medium Risk (70–79%),10
37080,Joelton,TN,68.49,High Risk (60–69%),8
37402,Chattanooga,TN,63,High Risk (60–69%),8
38476,Primm Springs,TN,77.4,Medium Risk (70–79%),8
54876,Stone Lake,WI,63.54,High Risk (60–69%),36
53091,Theresa,WI,59.7,Very High Risk (<60%),36
53219,Milwaukee,WI,72.38,Medium Risk (70–79%),36
55089,Welch,MN,68.02,High Risk (60–69%),26
56757,Stephen,MN,85.45,Lowest Risk (85%+),26
46075,Whitestown,IN,75.52,Medium Risk (70–79%),10
23140,Providence Forge,VA,78.07,Medium Risk (70–79%),5
37347,Jasper,TN,77.72,Medium Risk (70–79%),8
38241,Palmersville,TN,79.91,Medium Risk (70–79%),8
53121,Elkhorn,WI,68.29,High Risk (60–69%),36
54828,Couderay,WI,59.72,Very High Risk (<60%),36
53222,Milwaukee,WI,81.17,Low Risk (80–84%),36
43724,Caldwell,OH,70.02,Medium Risk (70–79%),40
65611,Blue Eye,MO,66.1,High Risk (60–69%),6
63637,Doe Run,MO,75.64,Medium Risk (70–79%),6
63138,Saint Louis,MO,60.79,High Risk (60–69%),6
22408,Fredericksburg,VA,73.93,Medium Risk (70–79%),5
22042,Falls Church,VA,75.31,Medium Risk (70–79%),5
23129,Oilville,VA,79.62,Medium Risk (70–79%),5
57043,Marion,SD,69.33,High Risk (60–69%),16
57036,Hurley,SD,73.76,Medium Risk (70–79%),16
37853,Rockford,TN,73.31,Medium Risk (70–79%),8
54669,West Salem,WI,65.99,High Risk (60–69%),36
54409,Antigo,WI,67.83,High Risk (60–69%),36
65244,Clifton Hill,MO,68.04,High Risk (60–69%),6
58064,Page,ND,73.5,Medium Risk (70–79%),36
58703,Minot,ND,79.66,Medium Risk (70–79%),36
58458,Lamoure,ND,69.14,High Risk (60–69%),36
23228,Henrico,VA,74.24,Medium Risk (70–79%),5
15332,Finleyville,PA,76.39,Medium Risk (70–79%),16
60067,Palatine,IL,73.35,Medium Risk (70–79%),14
60442,Manhattan,IL,77.28,Medium Risk (70–79%),14
60035,Fort Sheridan,IL,75.14,Medium Risk (70–79%),14
60035,Highland Park,IL,75.14,Medium Risk (70–79%),14
44216,Clinton,OH,76.66,Medium Risk (70–79%),40
45331,Greenville,OH,72.85,Medium Risk (70–79%),40
58241,Hensel,ND,82.36,Low Risk (80–84%),36
58478,Robinson,ND,82.45,Low Risk (80–84%),36
58773,Powers Lake,ND,69.23,High Risk (60–69%),36
58367,Rolla,ND,63.13,High Risk (60–69%),36
97537,Rogue River,OR,72.41,Medium Risk (70–79%),1
15239,Pittsburgh,PA,78,Medium Risk (70–79%),16
60016,Des Plaines,IL,66.78,High Risk (60–69%),14
60449,Monee,IL,66.49,High Risk (60–69%),14
44451,North Jackson,OH,77.69,Medium Risk (70–79%),40
43407,Burgoon,OH,71.19,Medium Risk (70–79%),40
44108,Cleveland,OH,49.41,Very High Risk (<60%),40
43025,Hebron,OH,68.04,High Risk (60–69%),40
08402,Margate City,NJ,69.32,High Risk (60–69%),11
08340,Milmay,NJ,57.45,Very High Risk (<60%),11
07632,Englewood Cliffs,NJ,82.2,Low Risk (80–84%),11
85308,Glendale,AZ,79.57,Medium Risk (70–79%),205
20155,Gainesville,VA,75.72,Medium Risk (70–79%),5
24569,Long Island,VA,83.24,Low Risk (80–84%),5
60014,Crystal Lake,IL,73.78,Medium Risk (70–79%),14
60475,Steger,IL,65.09,High Risk (60–69%),14
60513,Brookfield,IL,69.86,High Risk (60–69%),14
43723,Byesville,OH,73.38,Medium Risk (70–79%),40
43457,Risingsun,OH,65.84,High Risk (60–69%),40
45356,Piqua,OH,68.57,High Risk (60–69%),40
44212,Brunswick,OH,78.15,Medium Risk (70–79%),40
85706,Tucson,AZ,62.42,High Risk (60–69%),205
85143,San Tan Valley,AZ,76,Medium Risk (70–79%),205
85630,Saint David,AZ,74.77,Medium Risk (70–79%),205
85031,Phoenix,AZ,63.49,High Risk (60–69%),205
97317,Salem,OR,71.79,Medium Risk (70–79%),1
28463,Tabor City,NC,60.69,High Risk (60–69%),2
62870,Odin,IL,77.18,Medium Risk (70–79%),14
60169,Hoffman Estates,IL,68.51,High Risk (60–69%),14
43013,Croton,OH,62.27,High Risk (60–69%),40
44680,Strasburg,OH,70.95,Medium Risk (70–79%),40
